WID	WORD	LABEL	FACTOR	VALUE
5558	【姓】	1112-姓	ONYOMIREAD	0.126114659655675
5559	【姓】	1112-姓	KUNYOMIWRITE	-0.325768273814445
5560	【姓】	1112-姓	KUNYOMIREAD	-0.26635223531285
5561	【征】	1113-征	KNOW	0.69592663924141
5562	【征】	1113-征	ONYOMIWRITE	-0.639235170978059
5563	【征】	1113-征	ONYOMIREAD	-0.616428558708813
5564	【征】	1113-征	KUNYOMIWRITE	-0.835921844123832
5565	【征】	1113-征	KUNYOMIREAD	-0.791891415302601
5566	【性】	1114-性	KNOW	1.16674564054571
5567	【性】	1114-性	ONYOMIWRITE	0.280590515657403
5568	【性】	1114-性	ONYOMIREAD	0.362369217628517
5569	【性】	1114-性	KUNYOMIWRITE	-0.18446555927673
5570	【性】	1114-性	KUNYOMIREAD	0.0109068470141557
5571	【青】	1115-青	KNOW	1.26200569308061
5572	【青】	1115-青	ONYOMIWRITE	0.464150965011349
5573	【青】	1115-青	ONYOMIREAD	0.38164422340181
5574	【青】	1115-青	KUNYOMIWRITE	0.518065137610908
5575	【青】	1115-青	KUNYOMIREAD	0.439896753130084
5576	【斉】	1116-斉	KNOW	0.791152055350014
5577	【斉】	1116-斉	ONYOMIWRITE	-0.361660270244208
5578	【斉】	1116-斉	ONYOMIREAD	-0.482016305866563
5579	【斉】	1116-斉	KUNYOMIWRITE	-0.700813619478301
5580	【斉】	1116-斉	KUNYOMIREAD	-0.680618570908863
5581	【政】	1117-政	KNOW	0.937132166782596
5582	【政】	1117-政	ONYOMIWRITE	0.248717263998579
5583	【政】	1117-政	ONYOMIREAD	0.366022952131688
5584	【政】	1117-政	KUNYOMIWRITE	-0.31975387553204
5585	【政】	1117-政	KUNYOMIREAD	-0.379727311517833
5586	【星】	1118-星	KNOW	1.05425748406873
5587	【星】	1118-星	ONYOMIWRITE	0.109545687924833
5588	【星】	1118-星	ONYOMIREAD	0.382769365516212
5589	【星】	1118-星	KUNYOMIWRITE	0.1311114804081
5590	【星】	1118-星	KUNYOMIREAD	0.385761430304106
5591	【牲】	1119-牲	KNOW	-0.124335833140413
5592	【牲】	1119-牲	ONYOMIWRITE	-1.00194285190208
5593	【牲】	1119-牲	ONYOMIREAD	-0.690604336600045
5594	【牲】	1119-牲	KUNYOMIWRITE	-1.31987411212618
5595	【牲】	1119-牲	KUNYOMIREAD	-1.10301089986991
5596	【省】	1120-省	KNOW	0.894291261092136
5597	【省】	1120-省	ONYOMIWRITE	0.0116018825476718
5598	【省】	1120-省	ONYOMIREAD	0.134911028279947
5599	【省】	1120-省	KUNYOMIWRITE	-0.197350355222499
5600	【省】	1120-省	KUNYOMIREAD	-0.126897552445947
5601	【凄】	1121-凄	KNOW	0.646669211336026
5602	【凄】	1121-凄	ONYOMIWRITE	-0.771950431036911
5603	【凄】	1121-凄	ONYOMIREAD	-0.694304923885576
5604	【凄】	1121-凄	KUNYOMIWRITE	-0.493797231846698
5605	【凄】	1121-凄	KUNYOMIREAD	-0.21995408692785
5606	【逝】	1122-逝	KNOW	0.443252712458983
5607	【逝】	1122-逝	ONYOMIWRITE	-0.908273594214157
5608	【逝】	1122-逝	ONYOMIREAD	-0.417215918445704
5609	【逝】	1122-逝	KUNYOMIWRITE	-0.907521115990444
5610	【逝】	1122-逝	KUNYOMIREAD	-0.631284399976817
5611	【清】	1123-清	KNOW	1.07391265153218
5612	【清】	1123-清	ONYOMIWRITE	0.329128659701828
5613	【清】	1123-清	ONYOMIREAD	0.484159164383143
5614	【清】	1123-清	KUNYOMIWRITE	0.0343520771285939
5615	【清】	1123-清	KUNYOMIREAD	0.280853491524266
5616	【盛】	1124-盛	KNOW	1.01383831046291
5617	【盛】	1124-盛	ONYOMIWRITE	0.190176902257916
5618	【盛】	1124-盛	ONYOMIREAD	0.385554369202242
5619	【盛】	1124-盛	KUNYOMIWRITE	0.130962554998187
5620	【盛】	1124-盛	KUNYOMIREAD	0.345640207222309
5621	【婿】	1125-婿	KNOW	0.601337794250411
5622	【婿】	1125-婿	ONYOMIWRITE	-1.14390749439245
5623	【婿】	1125-婿	ONYOMIREAD	-0.928741530098597
5624	【婿】	1125-婿	KUNYOMIWRITE	-0.670306583038758
5625	【婿】	1125-婿	KUNYOMIREAD	-0.340148936174923
5626	【晴】	1126-晴	KNOW	0.975684455549089
5627	【晴】	1126-晴	ONYOMIWRITE	0.365757484715149
5628	【晴】	1126-晴	ONYOMIREAD	0.485963336745954
5629	【晴】	1126-晴	KUNYOMIWRITE	0.351107618600083
5630	【晴】	1126-晴	KUNYOMIREAD	0.54432625331321
5631	【勢】	1127-勢	KNOW	1.00970248745345
5632	【勢】	1127-勢	ONYOMIWRITE	0.210714378601522
5633	【勢】	1127-勢	ONYOMIREAD	0.425727719227829
5634	【勢】	1127-勢	KUNYOMIWRITE	0.0152555809336471
5635	【勢】	1127-勢	KUNYOMIREAD	0.27109380891791
5636	【聖】	1128-聖	KNOW	1.01425191940215
5637	【聖】	1128-聖	ONYOMIWRITE	-0.145741158279279
5638	【聖】	1128-聖	ONYOMIREAD	0.113288212289236
5639	【聖】	1128-聖	KUNYOMIWRITE	-0.435699465860631
5640	【聖】	1128-聖	KUNYOMIREAD	-0.202856180665633
5641	【誠】	1129-誠	KNOW	1.11168171829477
5642	【誠】	1129-誠	ONYOMIWRITE	-0.119282789687764
5643	【誠】	1129-誠	ONYOMIREAD	0.290368989054434
5644	【誠】	1129-誠	KUNYOMIWRITE	-0.365535147100483
5645	【誠】	1129-誠	KUNYOMIREAD	-0.10835936916623
5646	【精】	1130-精	KNOW	0.975647075077793
5647	【精】	1130-精	ONYOMIWRITE	0.0934457144829658
5648	【精】	1130-精	ONYOMIREAD	0.264972764573079
5649	【精】	1130-精	KUNYOMIWRITE	-0.670376079464485
5650	【精】	1130-精	KUNYOMIREAD	-0.595619982000597
5651	【製】	1131-製	KNOW	1.05316165957621
5652	【製】	1131-製	ONYOMIWRITE	0.501294181228696
5653	【製】	1131-製	ONYOMIREAD	0.719398506360086
5654	【製】	1131-製	KUNYOMIWRITE	-0.696136927951779
5655	【製】	1131-製	KUNYOMIREAD	-0.576895511563735
5656	【誓】	1132-誓	KNOW	0.895059291359498
5657	【誓】	1132-誓	ONYOMIWRITE	-0.481223046620631
5658	【誓】	1132-誓	ONYOMIREAD	-0.104714822777682
5659	【誓】	1132-誓	KUNYOMIWRITE	-0.441177049850111
5660	【誓】	1132-誓	KUNYOMIREAD	-0.236065246503942
5661	【静】	1133-静	KNOW	1.10814929138843
5662	【静】	1133-静	ONYOMIWRITE	0.442366281019727
5663	【静】	1133-静	ONYOMIREAD	0.657427734380604
5664	【静】	1133-静	KUNYOMIWRITE	0.447970818124825
5665	【静】	1133-静	KUNYOMIREAD	0.642366325150352
5666	【請】	1134-請	KNOW	0.838474366916549
5667	【請】	1134-請	ONYOMIWRITE	-0.199726554714689
5668	【請】	1134-請	ONYOMIREAD	0.0119541854018327
5669	【請】	1134-請	KUNYOMIWRITE	-0.476160141003068
5670	【請】	1134-請	KUNYOMIREAD	-0.220192410710007
5671	【整】	1135-整	KNOW	1.15235806371194
5672	【整】	1135-整	ONYOMIWRITE	0.464254606083293
5673	【整】	1135-整	ONYOMIREAD	0.622811356181289
5674	【整】	1135-整	KUNYOMIWRITE	0.0938154635885572
5675	【整】	1135-整	KUNYOMIREAD	0.287519141760155
5676	【醒】	1136-醒	KNOW	0.384000785266915
5677	【醒】	1136-醒	ONYOMIWRITE	-0.966777221205972
5678	【醒】	1136-醒	ONYOMIREAD	-0.632663286713957
5679	【醒】	1136-醒	KUNYOMIWRITE	-1.0863900185198
5680	【醒】	1136-醒	KUNYOMIREAD	-0.828571576911826
5681	【税】	1137-税	KNOW	1.07243346439142
5682	【税】	1137-税	ONYOMIWRITE	0.48297777092088
5683	【税】	1137-税	ONYOMIREAD	0.683030879787899
5684	【税】	1137-税	KUNYOMIWRITE	-0.674783931458593
5685	【税】	1137-税	KUNYOMIREAD	-0.695413043771718
5686	【夕】	1138-夕	KNOW	1.11072988231025
5687	【夕】	1138-夕	ONYOMIWRITE	-0.0861901814106787
5688	【夕】	1138-夕	ONYOMIREAD	0.190223335053792
5689	【夕】	1138-夕	KUNYOMIWRITE	0.0543988658079986
5690	【夕】	1138-夕	KUNYOMIREAD	0.0715127864172509
5691	【斥】	1139-斥	KNOW	0.190909525732181
5692	【斥】	1139-斥	ONYOMIWRITE	-1.08524542103612
5693	【斥】	1139-斥	ONYOMIREAD	-0.694547913019791
5694	【斥】	1139-斥	KUNYOMIWRITE	-1.55471130995568
5695	【斥】	1139-斥	KUNYOMIREAD	-1.39776140207991
5696	【石】	1140-石	KNOW	1.18578672127599
5697	【石】	1140-石	ONYOMIWRITE	0.583110670942446
5698	【石】	1140-石	ONYOMIREAD	0.7385057903181
5699	【石】	1140-石	KUNYOMIWRITE	0.576909833968635
5700	【石】	1140-石	KUNYOMIREAD	0.637093059663104
5701	【赤】	1141-赤	KNOW	1.08655116244815
5702	【赤】	1141-赤	ONYOMIWRITE	0.776700823099052
5703	【赤】	1141-赤	ONYOMIREAD	0.869576799789656
5704	【赤】	1141-赤	KUNYOMIWRITE	0.67374411158784
5705	【赤】	1141-赤	KUNYOMIREAD	0.593583049968702
5706	【昔】	1142-昔	KNOW	0.984563118820242
5707	【昔】	1142-昔	ONYOMIWRITE	0.181899171977134
5708	【昔】	1142-昔	ONYOMIREAD	0.238495421527411
5709	【昔】	1142-昔	KUNYOMIWRITE	0.302236013067182
5710	【昔】	1142-昔	KUNYOMIREAD	0.223313052037267
5711	【析】	1143-析	KNOW	0.553580642862012
5712	【析】	1143-析	ONYOMIWRITE	-0.500428185199593
5713	【析】	1143-析	ONYOMIREAD	-0.347950622187806
5714	【析】	1143-析	KUNYOMIWRITE	-0.75811847412111
5715	【析】	1143-析	KUNYOMIREAD	-0.880357986432668
5716	【席】	1144-席	KNOW	1.02885456474274
5717	【席】	1144-席	ONYOMIWRITE	0.0622481916856741
5718	【席】	1144-席	ONYOMIREAD	0.0262463772796061
5719	【席】	1144-席	KUNYOMIWRITE	-0.189727103172016
5720	【席】	1144-席	KUNYOMIREAD	-0.0487696914371496
5721	【脊】	1145-脊	KNOW	0.0818354066734514
5722	【脊】	1145-脊	ONYOMIWRITE	-1.07211116097152
5723	【脊】	1145-脊	ONYOMIREAD	-0.995856213828317
5724	【脊】	1145-脊	KUNYOMIWRITE	-1.30430319212137
5725	【脊】	1145-脊	KUNYOMIREAD	-1.11398322602299
5726	【隻】	1146-隻	KNOW	0.263239333650434
5727	【隻】	1146-隻	ONYOMIWRITE	-0.973648248441014
5728	【隻】	1146-隻	ONYOMIREAD	-0.878089667158293
5729	【隻】	1146-隻	KUNYOMIWRITE	-1.28957652030824
5730	【隻】	1146-隻	KUNYOMIREAD	-1.09104965382869
5731	【惜】	1147-惜	KNOW	0.637620679502688
5732	【惜】	1147-惜	ONYOMIWRITE	-0.170361620906668
5733	【惜】	1147-惜	ONYOMIREAD	-0.113157560449114
5734	【惜】	1147-惜	KUNYOMIWRITE	-0.149673699390663
5735	【惜】	1147-惜	KUNYOMIREAD	-0.327011072191614
5736	【戚】	1148-戚	KNOW	0.10757301834427
5737	【戚】	1148-戚	ONYOMIWRITE	-0.758828004963947
5738	【戚】	1148-戚	ONYOMIREAD	-0.7579594439225
5739	【戚】	1148-戚	KUNYOMIWRITE	-1.34701346879033
5740	【戚】	1148-戚	KUNYOMIREAD	-1.38409503868525
5741	【責】	1149-責	KNOW	0.831916646483683
5742	【責】	1149-責	ONYOMIWRITE	0.535319647012613
5743	【責】	1149-責	ONYOMIREAD	0.654157515791642
5744	【責】	1149-責	KUNYOMIWRITE	0.260571081990508
5745	【責】	1149-責	KUNYOMIREAD	0.26074913157641
5746	【跡】	1150-跡	KNOW	0.828959069064998
5747	【跡】	1150-跡	ONYOMIWRITE	0.224108192235037
5748	【跡】	1150-跡	ONYOMIREAD	0.22245473942021
5749	【跡】	1150-跡	KUNYOMIWRITE	-0.11123363696908
5750	【跡】	1150-跡	KUNYOMIREAD	0.122756056372209
5751	【積】	1151-積	KNOW	0.845903763379221
5752	【積】	1151-積	ONYOMIWRITE	0.398587968772542
5753	【積】	1151-積	ONYOMIREAD	0.342968565741907
5754	【積】	1151-積	KUNYOMIWRITE	0.102919221337996
5755	【積】	1151-積	KUNYOMIREAD	0.318541885119154
5756	【績】	1152-績	KNOW	0.573642377131108
5757	【績】	1152-績	ONYOMIWRITE	-0.388118800431389
5758	【績】	1152-績	ONYOMIREAD	-0.247603425246094
5759	【績】	1152-績	KUNYOMIWRITE	-0.684080886211206
5760	【績】	1152-績	KUNYOMIREAD	-0.562193971393987
5761	【籍】	1153-籍	KNOW	0.771142443009802
5762	【籍】	1153-籍	ONYOMIWRITE	-0.29216058698739
5763	【籍】	1153-籍	ONYOMIREAD	-0.116669425923577
5764	【籍】	1153-籍	KUNYOMIWRITE	-1.13121543656716
5765	【籍】	1153-籍	KUNYOMIREAD	-0.917706315782608
5766	【切】	1154-切	KNOW	1.06596451606957
5767	【切】	1154-切	ONYOMIWRITE	0.513329797586379
5768	【切】	1154-切	ONYOMIREAD	0.692517469928676
5769	【切】	1154-切	KUNYOMIWRITE	0.480195752397449
5770	【切】	1154-切	KUNYOMIREAD	0.615572726312742
5771	【折】	1155-折	KNOW	0.966651684907336
5772	【折】	1155-折	ONYOMIWRITE	0.165155913006734
5773	【折】	1155-折	ONYOMIREAD	0.220253806020162
5774	【折】	1155-折	KUNYOMIWRITE	0.198411871978054
5775	【折】	1155-折	KUNYOMIREAD	0.27810510095278
5776	【拙】	1156-拙	KNOW	0.263138836280784
5777	【拙】	1156-拙	ONYOMIWRITE	-0.818801687060179
5778	【拙】	1156-拙	ONYOMIREAD	-0.348335305176078
5779	【拙】	1156-拙	KUNYOMIWRITE	-1.03020254933276
5780	【拙】	1156-拙	KUNYOMIREAD	-0.60024708643143
5781	【窃】	1157-窃	KNOW	0.419289586664428
5782	【窃】	1157-窃	ONYOMIWRITE	-0.860916365103428
5783	【窃】	1157-窃	ONYOMIREAD	-0.440541569691935
5784	【窃】	1157-窃	KUNYOMIWRITE	-1.24957916183115
5785	【窃】	1157-窃	KUNYOMIREAD	-0.993722140839157
5786	【接】	1158-接	KNOW	0.988015501451189
5787	【接】	1158-接	ONYOMIWRITE	0.218950990321458
5788	【接】	1158-接	ONYOMIREAD	0.472811775555885
5789	【接】	1158-接	KUNYOMIWRITE	-0.329461240663866
5790	【接】	1158-接	KUNYOMIREAD	-0.137435465615077
5791	【設】	1159-設	KNOW	0.928870923689263
5792	【設】	1159-設	ONYOMIWRITE	0.362010331420249
5793	【設】	1159-設	ONYOMIREAD	0.453341353699001
5794	【設】	1159-設	KUNYOMIWRITE	0.104670978190994
5795	【設】	1159-設	KUNYOMIREAD	0.280787664732263
5796	【雪】	1160-雪	KNOW	1.18370097678391
5797	【雪】	1160-雪	ONYOMIWRITE	0.395391466896985
5798	【雪】	1160-雪	ONYOMIREAD	0.414038009216077
5799	【雪】	1160-雪	KUNYOMIWRITE	0.415202852434091
5800	【雪】	1160-雪	KUNYOMIREAD	0.634906570922146
5801	【摂】	1161-摂	KNOW	0.728720561312266
5802	【摂】	1161-摂	ONYOMIWRITE	-0.384083130555276
5803	【摂】	1161-摂	ONYOMIREAD	-0.134153885142386
5804	【摂】	1161-摂	KUNYOMIWRITE	-0.700076228682679
5805	【摂】	1161-摂	KUNYOMIREAD	-0.447394224808352
5806	【節】	1162-節	KNOW	0.90778412921661
5807	【節】	1162-節	ONYOMIWRITE	0.105102694097601
5808	【節】	1162-節	ONYOMIREAD	0.165984353059794
5809	【節】	1162-節	KUNYOMIWRITE	-0.189114393875465
5810	【節】	1162-節	KUNYOMIREAD	0.0271307726141343
5811	【説】	1163-説	KNOW	0.963694136335925
5812	【説】	1163-説	ONYOMIWRITE	0.559616781298399
5813	【説】	1163-説	ONYOMIREAD	0.593427123752955
5814	【説】	1163-説	KUNYOMIWRITE	0.0401970313239332
5815	【説】	1163-説	KUNYOMIREAD	0.0826591399101026
5816	【舌】	1164-舌	KNOW	1.0221578387582
5817	【舌】	1164-舌	ONYOMIWRITE	-0.305793356838217
5818	【舌】	1164-舌	ONYOMIREAD	-0.0756649671611859
5819	【舌】	1164-舌	KUNYOMIWRITE	0.0448475728436442
5820	【舌】	1164-舌	KUNYOMIREAD	0.30552483606441
5821	【絶】	1165-絶	KNOW	0.950880074255081
5822	【絶】	1165-絶	ONYOMIWRITE	0.323119652535131
5823	【絶】	1165-絶	ONYOMIREAD	0.501708676784846
5824	【絶】	1165-絶	KUNYOMIWRITE	-0.00859401268858983
5825	【絶】	1165-絶	KUNYOMIREAD	0.285763025901257
5826	【千】	1166-千	KNOW	1.01025923073817
5827	【千】	1166-千	ONYOMIWRITE	0.302307391683446
5828	【千】	1166-千	ONYOMIREAD	0.440402938604054
5829	【千】	1166-千	KUNYOMIWRITE	0.24070691286059
5830	【千】	1166-千	KUNYOMIREAD	0.264288035643409
5831	【川】	1167-川	KNOW	1.12259527620143
5832	【川】	1167-川	ONYOMIWRITE	0.126773020162875
5833	【川】	1167-川	ONYOMIREAD	0.267200736553026
5834	【川】	1167-川	KUNYOMIWRITE	0.520153398220606
5835	【川】	1167-川	KUNYOMIREAD	0.634481803342332
5836	【仙】	1168-仙	KNOW	0.852614052743705
5837	【仙】	1168-仙	ONYOMIWRITE	-0.541763835808662
5838	【仙】	1168-仙	ONYOMIREAD	-0.227441214196458
5839	【仙】	1168-仙	KUNYOMIWRITE	-1.110623435867
5840	【仙】	1168-仙	KUNYOMIREAD	-1.01129457626177
5841	【占】	1169-占	KNOW	0.931554553764702
5842	【占】	1169-占	ONYOMIWRITE	-0.560128383477916
5843	【占】	1169-占	ONYOMIREAD	-0.263068858876784
5844	【占】	1169-占	KUNYOMIWRITE	-0.284688031819514
5845	【占】	1169-占	KUNYOMIREAD	0.0448489225845463
5846	【先】	1170-先	KNOW	1.04962515157237
5847	【先】	1170-先	ONYOMIWRITE	0.481027746369626
5848	【先】	1170-先	ONYOMIREAD	0.675177229282257
5849	【先】	1170-先	KUNYOMIWRITE	0.401910890816729
5850	【先】	1170-先	KUNYOMIREAD	0.696379719367131
5851	【宣】	1171-宣	KNOW	0.852213407039749
5852	【宣】	1171-宣	ONYOMIWRITE	-0.14896063935143
5853	【宣】	1171-宣	ONYOMIREAD	0.144842526233207
5854	【宣】	1171-宣	KUNYOMIWRITE	-0.795484106141121
5855	【宣】	1171-宣	KUNYOMIREAD	-0.407556395050039
5856	【専】	1172-専	KNOW	1.01106772788056
5857	【専】	1172-専	ONYOMIWRITE	0.208369600065518
5858	【専】	1172-専	ONYOMIREAD	0.51860435701545
5859	【専】	1172-専	KUNYOMIWRITE	-0.329233966325292
5860	【専】	1172-専	KUNYOMIREAD	-0.093797266069149
5861	【泉】	1173-泉	KNOW	1.0295453094169
5862	【泉】	1173-泉	ONYOMIWRITE	-0.206418818260163
5863	【泉】	1173-泉	ONYOMIREAD	0.14387052859824
5864	【泉】	1173-泉	KUNYOMIWRITE	-0.0276226883691137
5865	【泉】	1173-泉	KUNYOMIREAD	0.286972520920971
5866	【浅】	1174-浅	KNOW	0.967226513704352
5867	【浅】	1174-浅	ONYOMIWRITE	-0.285848616703394
5868	【浅】	1174-浅	ONYOMIREAD	-0.0278312472463623
5869	【浅】	1174-浅	KUNYOMIWRITE	0.0716780992070412
5870	【浅】	1174-浅	KUNYOMIREAD	0.306254979714253
5871	【洗】	1175-洗	KNOW	1.03355543472703
5872	【洗】	1175-洗	ONYOMIWRITE	0.286483429868129
5873	【洗】	1175-洗	ONYOMIREAD	0.421059482772443
5874	【洗】	1175-洗	KUNYOMIWRITE	0.365554939758887
5875	【洗】	1175-洗	KUNYOMIREAD	0.498379415500431
5876	【染】	1176-染	KNOW	1.07077723436318
5877	【染】	1176-染	ONYOMIWRITE	-0.147198469907247
5878	【染】	1176-染	ONYOMIREAD	-0.0104539314128831
5879	【染】	1176-染	KUNYOMIWRITE	-0.104463512283494
5880	【染】	1176-染	KUNYOMIREAD	0.14386860293048
5881	【扇】	1177-扇	KNOW	0.893685379105672
5882	【扇】	1177-扇	ONYOMIWRITE	-0.455765487924774
5883	【扇】	1177-扇	ONYOMIREAD	-0.341179520479202
5884	【扇】	1177-扇	KUNYOMIWRITE	-0.713447369751181
5885	【扇】	1177-扇	KUNYOMIREAD	-0.551121445238441
5886	【栓】	1178-栓	KNOW	0.860362474788789
5887	【栓】	1178-栓	ONYOMIWRITE	-0.437029953291171
5888	【栓】	1178-栓	ONYOMIREAD	-0.318317326443737
5889	【栓】	1178-栓	KUNYOMIWRITE	-0.929491905032458
5890	【栓】	1178-栓	KUNYOMIREAD	-0.925035045881419
5891	【旋】	1179-旋	KNOW	0.700113945011267
5892	【旋】	1179-旋	ONYOMIWRITE	-0.637235123696176
5893	【旋】	1179-旋	ONYOMIREAD	-0.278476015238669
5894	【旋】	1179-旋	KUNYOMIWRITE	-0.886170721087363
5895	【旋】	1179-旋	KUNYOMIREAD	-0.76319947360735
5896	【船】	1180-船	KNOW	1.03447885159707
5897	【船】	1180-船	ONYOMIWRITE	0.0671146769570341
5898	【船】	1180-船	ONYOMIREAD	0.441437916709265
5899	【船】	1180-船	KUNYOMIWRITE	-0.138827406882343
5900	【船】	1180-船	KUNYOMIREAD	0.195440138429941
5901	【戦】	1181-戦	KNOW	1.13411854100169
5902	【戦】	1181-戦	ONYOMIWRITE	0.210072328012396
5903	【戦】	1181-戦	ONYOMIREAD	0.405978997844665
5904	【戦】	1181-戦	KUNYOMIWRITE	0.0556439390291119
5905	【戦】	1181-戦	KUNYOMIREAD	0.26903512308872
5906	【煎】	1182-煎	KNOW	0.696733672171887
5907	【煎】	1182-煎	ONYOMIWRITE	-0.94624441864337
5908	【煎】	1182-煎	ONYOMIREAD	-0.588717844413978
5909	【煎】	1182-煎	KUNYOMIWRITE	-1.20040677477472
5910	【煎】	1182-煎	KUNYOMIREAD	-1.02947100531848
5911	【羨】	1183-羨	KNOW	0.374697650529902
5912	【羨】	1183-羨	ONYOMIWRITE	-1.19813928795493
5913	【羨】	1183-羨	ONYOMIREAD	-0.969924905077415
5914	【羨】	1183-羨	KUNYOMIWRITE	-1.22028811426731
5915	【羨】	1183-羨	KUNYOMIREAD	-0.851051961584201
5916	【腺】	1184-腺	KNOW	0.36953854128145
5917	【腺】	1184-腺	ONYOMIWRITE	-1.28256421850547
5918	【腺】	1184-腺	ONYOMIREAD	-1.22143587993579
5919	【腺】	1184-腺	KUNYOMIWRITE	-1.51684791006388
5920	【腺】	1184-腺	KUNYOMIREAD	-1.47400314235352
5921	【詮】	1185-詮	KNOW	0.346521500945788
5922	【詮】	1185-詮	ONYOMIWRITE	-1.16110369530577
5923	【詮】	1185-詮	ONYOMIREAD	-1.02452267844156
5924	【詮】	1185-詮	KUNYOMIWRITE	-1.2991812866146
5925	【詮】	1185-詮	KUNYOMIREAD	-1.3374848438327
5926	【践】	1186-践	KNOW	0.210669563017234
5927	【践】	1186-践	ONYOMIWRITE	-1.23886331877219
5928	【践】	1186-践	ONYOMIREAD	-1.06258757015869
5929	【践】	1186-践	KUNYOMIWRITE	-1.49528371980354
5930	【践】	1186-践	KUNYOMIREAD	-1.3801863504221
5931	【箋】	1187-箋	KNOW	0.0922477547452969
5932	【箋】	1187-箋	ONYOMIWRITE	-1.3380666012625
5933	【箋】	1187-箋	ONYOMIREAD	-1.18305396983878
5934	【箋】	1187-箋	KUNYOMIWRITE	-1.51304781962884
5935	【箋】	1187-箋	KUNYOMIREAD	-1.49003828160489
5936	【銭】	1188-銭	KNOW	0.939212543694753
5937	【銭】	1188-銭	ONYOMIWRITE	-0.395749750744063
5938	【銭】	1188-銭	ONYOMIREAD	-0.183473563993841
5939	【銭】	1188-銭	KUNYOMIWRITE	-0.809946895081939
5940	【銭】	1188-銭	KUNYOMIREAD	-0.634024748366754
5941	【潜】	1189-潜	KNOW	1.01526299006831
5942	【潜】	1189-潜	ONYOMIWRITE	-0.517735826959029
5943	【潜】	1189-潜	ONYOMIREAD	-0.222660008957884
5944	【潜】	1189-潜	KUNYOMIWRITE	-0.571022052085935
5945	【潜】	1189-潜	KUNYOMIREAD	-0.378211759585564
5946	【線】	1190-線	KNOW	1.17030567857872
5947	【線】	1190-線	ONYOMIWRITE	0.545778372156803
5948	【線】	1190-線	ONYOMIREAD	0.444650815388478
5949	【線】	1190-線	KUNYOMIWRITE	0.251503187483168
5950	【線】	1190-線	KUNYOMIREAD	0.110854711143489
5951	【遷】	1191-遷	KNOW	0.176257339965877
5952	【遷】	1191-遷	ONYOMIWRITE	-1.04082100471884
5953	【遷】	1191-遷	ONYOMIREAD	-0.864658156203349
5954	【遷】	1191-遷	KUNYOMIWRITE	-1.33797163427592
5955	【遷】	1191-遷	KUNYOMIREAD	-1.10218518866814
5956	【選】	1192-選	KNOW	1.15105682463246
5957	【選】	1192-選	ONYOMIWRITE	0.450216730158226
5958	【選】	1192-選	ONYOMIREAD	0.41071881995482
5959	【選】	1192-選	KUNYOMIWRITE	0.464038616415193
5960	【選】	1192-選	KUNYOMIREAD	0.426965274261374
5961	【薦】	1193-薦	KNOW	0.5478951342073
5962	【薦】	1193-薦	ONYOMIWRITE	-0.788266275243896
5963	【薦】	1193-薦	ONYOMIREAD	-0.609822101923557
5964	【薦】	1193-薦	KUNYOMIWRITE	-0.651477927880853
5965	【薦】	1193-薦	KUNYOMIREAD	-0.589442937394478
5966	【繊】	1194-繊	KNOW	0.347952910089646
5967	【繊】	1194-繊	ONYOMIWRITE	-0.847880541925341
5968	【繊】	1194-繊	ONYOMIREAD	-0.571625874137078
5969	【繊】	1194-繊	KUNYOMIWRITE	-1.22240577706173
5970	【繊】	1194-繊	KUNYOMIREAD	-1.04240247296167
5971	【鮮】	1195-鮮	KNOW	0.969981426026533
5972	【鮮】	1195-鮮	ONYOMIWRITE	0.0135410329451793
5973	【鮮】	1195-鮮	ONYOMIREAD	0.0799673713741303
5974	【鮮】	1195-鮮	KUNYOMIWRITE	-0.24284291836652
5975	【鮮】	1195-鮮	KUNYOMIREAD	-0.00361750509669778
5976	【全】	1196-全	KNOW	1.13405373981303
5977	【全】	1196-全	ONYOMIWRITE	0.898215886081671
5978	【全】	1196-全	ONYOMIREAD	0.861771913429739
5979	【全】	1196-全	KUNYOMIWRITE	0.543624110521686
5980	【全】	1196-全	KUNYOMIREAD	0.664244385231335
5981	【前】	1197-前	KNOW	1.1880939429935
5982	【前】	1197-前	ONYOMIWRITE	0.956627086167694
5983	【前】	1197-前	ONYOMIREAD	0.918706585567571
5984	【前】	1197-前	KUNYOMIWRITE	0.899252172349783
5985	【前】	1197-前	KUNYOMIREAD	0.978254699517489
5986	【善】	1198-善	KNOW	1.0400962653722
5987	【善】	1198-善	ONYOMIWRITE	0.174002683539895
5988	【善】	1198-善	ONYOMIREAD	0.30973264722232
5989	【善】	1198-善	KUNYOMIWRITE	0.17732604429654
5990	【善】	1198-善	KUNYOMIREAD	0.251527936207095
5991	【然】	1199-然	KNOW	1.07486578113073
5992	【然】	1199-然	ONYOMIWRITE	0.17345300445333
5993	【然】	1199-然	ONYOMIREAD	0.328451948110315
5994	【然】	1199-然	KUNYOMIWRITE	-0.182408963043083
5995	【然】	1199-然	KUNYOMIREAD	-0.0801458287709858
5996	【禅】	1200-禅	KNOW	0.882226981485185
5997	【禅】	1200-禅	ONYOMIWRITE	-0.868103490395638
5998	【禅】	1200-禅	ONYOMIREAD	-0.552313892513774
5999	【禅】	1200-禅	KUNYOMIWRITE	-1.2633915524782
6000	【禅】	1200-禅	KUNYOMIREAD	-0.888857867933152
6001	【漸】	1201-漸	KNOW	0.201198598617057
